"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS"	"GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS"	"GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS"	10	-0.833172027602675	-1.72973289907939	0.000536451911763584	0.00594048646039987	0.00439900651328691	771	"tags=30%, list=5%, signal=28%"	"5806/4057/6355"
"GOBP_ISOPRENOID_METABOLIC_PROCESS"	"GOBP_ISOPRENOID_METABOLIC_PROCESS"	"GOBP_ISOPRENOID_METABOLIC_PROCESS"	106	0.394055928235828	1.59019725140101	0.000535604282213564	0.00594048646039987	0.00439900651328691	1367	"tags=24%, list=9%, signal=22%"	"54658/3158/1577/54600/9227/7054/1558/131/54576/9249/1559/1645/1562/151056/3991/57016/54905/54659/64577/84649/8644/222236/54577/2222/8694"
"GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS"	"GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS"	"GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS"	20	-0.735963343805162	-1.80647504423108	0.000547498762207659	0.00604931260425879	0.00447959367038971	1299	"tags=45%, list=9%, signal=41%"	"4739/6278/729230/6351/6352/6348/6354/10563/6366"
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES"	"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES"	"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES"	16	-0.754876323604241	-1.75184366204667	0.000554520876061318	0.00611328459142267	0.00452696574843041	1375	"tags=44%, list=9%, signal=40%"	"120892/2861/5831/4921/8013/3586/3082"
"GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION"	"GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION"	"GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION"	153	-0.4738241645452	-1.53420602730258	0.00056456060854201	0.00621016669396211	0.00459870818954747	4528	"tags=45%, list=31%, signal=31%"	"51347/55159/51143/51512/84446/135458/11170/51379/5885/983/144455/57165/10385/26271/9183/891/11130/9735/5591/701/11073/29980/8870/2146/641/10459/5932/3619/9314/580/56155/672/1843/596/83540/1017/1063/57405/4085/990/7272/138151/10403/699/51514/9212/147841/25959/81620/5933/55755/55143/332/5347/23026/1111/10769/9319/991/63967/29933/118471/2273/10457/51339/91607/6347/3624/1030"
"GOBP_REGULATION_OF_OSSIFICATION"	"GOBP_REGULATION_OF_OSSIFICATION"	"GOBP_REGULATION_OF_OSSIFICATION"	100	-0.512235900962954	-1.60917516592108	0.000582337218365808	0.00639153747856809	0.00473301558476169	2973	"tags=42%, list=20%, signal=34%"	"4208/1901/652/2824/596/654/338773/55589/7480/56172/22943/2662/9365/1435/50964/5167/6664/6662/1893/860/6546/147111/4256/166929/79412/5552/5027/6422/4921/6348/1230/116039/91461/1959/658/4057/56975/2201/7291/1311/5764/26585"
"GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION"	"GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION"	"GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION"	33	-0.643206189933013	-1.73627934609032	0.000585322224095179	0.00640263573855466	0.00474123398880866	2192	"tags=55%, list=15%, signal=46%"	"5585/4067/7805/374403/23495/11314/7128/50943/4332/7305/64092/2213/6422/1493/695/3586/1378/3624"
"GOBP_REGULATION_OF_CELL_SHAPE"	"GOBP_REGULATION_OF_CELL_SHAPE"	"GOBP_REGULATION_OF_CELL_SHAPE"	124	-0.489427246951404	-1.56130128829858	0.000585929575751626	0.00640263573855466	0.00474123398880866	2401	"tags=32%, list=16%, signal=27%"	"2768/3249/23129/221061/4628/91010/11151/55785/6369/3679/2534/4478/2245/114793/51177/10979/7940/55843/29780/7168/752/10154/91584/10630/57194/57619/1436/23136/301/30011/6348/1690/3055/6354/3689/6347/11149/6357/6356/2335"
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II"	"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II"	"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II"	27	-0.672243323516297	-1.74959001563739	0.000590548315381743	0.00643665931686355	0.00476642888548654	1492	"tags=56%, list=10%, signal=50%"	"3111/3127/3123/3120/3113/3119/3122/10437/3115/3109/3112/2213/3118/2207/3117"
"GOBP_MITOTIC_NUCLEAR_DIVISION"	"GOBP_MITOTIC_NUCLEAR_DIVISION"	"GOBP_MITOTIC_NUCLEAR_DIVISION"	253	-0.431024956107404	-1.43585060457906	0.000591638106932026	0.00643665931686355	0.00476642888548654	4001	"tags=39%, list=27%, signal=29%"	"2801/51203/10361/10051/54820/8243/26271/157570/27338/9585/285643/3796/9183/891/27085/11130/9735/701/9918/995/157313/1028/168448/200942/3832/7039/10459/3619/64151/10615/56155/9928/9055/9639/652/1843/79980/83540/54461/1063/11065/57405/4085/4751/7272/29127/10403/54892/699/57026/9787/24137/9212/147841/146909/9700/9493/81620/23397/9088/286151/6790/55165/55755/55143/56992/3833/332/5347/4288/11004/79075/81930/79998/10735/10592/1111/54443/858/9319/991/22974/255324/113130/4605/2316/3552/1906/7124/940/118471/144165/5159/83987/3553/3479/8877/2069"
"GOBP_CARDIAC_ATRIUM_DEVELOPMENT"	"GOBP_CARDIAC_ATRIUM_DEVELOPMENT"	"GOBP_CARDIAC_ATRIUM_DEVELOPMENT"	33	-0.642852801445876	-1.73532540450679	0.000596912388175177	0.00647983010445745	0.00479839740811095	2406	"tags=45%, list=16%, signal=38%"	"4853/2702/9241/3670/6608/199699/57493/1482/7042/6910/7481/6474/7472/55897/287"
"GOBP_REGULATION_OF_PROTEIN_BINDING"	"GOBP_REGULATION_OF_PROTEIN_BINDING"	"GOBP_REGULATION_OF_PROTEIN_BINDING"	186	-0.454423260423993	-1.49076116447957	0.000601417249195365	0.00651447810755067	0.00482405469936066	2817	"tags=27%, list=19%, signal=22%"	"56155/652/25/8829/1522/9370/10763/9212/6790/7015/64388/4133/23129/5347/54972/8536/22943/9241/4242/3433/84525/5334/147138/284/155/3434/409/120892/627/6368/57761/23228/640/1601/50937/56963/10418/3676/51339/9532/4015/857/255738/3586/348/7448/119/165904/115908/1440/4318"
"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE"	"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE"	"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE"	75	-0.547794799774605	-1.67014930581325	0.000606025511994248	0.00655009273421234	0.00485042778777646	2921	"tags=43%, list=20%, signal=34%"	"3135/972/3805/1604/7186/8482/10865/8809/814/2865/51704/7805/8140/30009/3554/2867/117854/91543/10666/51284/64127/10859/6504/64581/54440/114548/7292/5027/10417/8013/3553/3569"
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS"	"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS"	"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS"	31	-0.660181107727166	-1.76376765206171	0.000608502559326584	0.00656256781917214	0.00485966574839766	1695	"tags=35%, list=12%, signal=31%"	"356/2934/409/57124/7057/7481/3676/3162/6347/3569/6424"
"GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS"	"GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS"	"GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS"	96	0.404894696919155	1.60803658962949	0.000611393256857591	0.00657944023269091	0.00487215998728849	972	"tags=27%, list=7%, signal=25%"	"66002/57834/64600/8399/4051/23205/2938/1558/1559/240/199974/1573/1562/51390/158584/116285/2946/8529/246/239/33/2948/2166/2944/51703/30"
"GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS"	"GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS"	"GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS"	32	-0.660186974220475	-1.76299589003367	0.000615505785712695	0.00660614073017888	0.00489193204857346	2617	"tags=41%, list=18%, signal=33%"	"29091/2294/150/6622/11314/729230/3598/6688/2213/301/8832/3162/3071"
"GOBP_OSTEOBLAST_DIFFERENTIATION"	"GOBP_OSTEOBLAST_DIFFERENTIATION"	"GOBP_OSTEOBLAST_DIFFERENTIATION"	205	-0.44986242539585	-1.48311683519543	0.000616537625090269	0.00660614073017888	0.00489193204857346	2426	"tags=31%, list=17%, signal=26%"	"8313/8482/5179/7480/3549/202151/2735/7424/6096/3381/7473/3572/3488/3570/9241/2662/51176/9770/6696/25937/1021/6664/6608/6662/10979/2247/9902/255743/8646/860/9464/7124/8519/63923/7481/64093/1462/340419/23601/6615/6474/4015/6422/22801/117581/4921/6348/1291/658/4057/1277/2736/3479/3082/374/56975/2201/7291/7130/115908/3371/3569/26585/6423"
"GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION"	"GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION"	"GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION"	67	-0.550943499234589	-1.65349808933748	0.00062845672237876	0.00671934008560566	0.00497575762500425	2324	"tags=40%, list=16%, signal=34%"	"9631/3781/1832/3762/5318/2702/55800/775/6327/6324/2934/134/10060/3764/2316/3753/23704/10052/781/5142/3757/274/857/5350/1824/287/6444"
"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION"	"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION"	62	-0.570942660767698	-1.69745314391827	0.000634302831424144	0.00676726096063479	0.00501124364837637	2007	"tags=40%, list=14%, signal=35%"	"58484/3670/4023/113277/11027/3458/149628/4210/7124/64127/64581/4332/114548/10333/7305/5027/84868/6348/6288/1958/51311/353514/6363/115362/3569"
"GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING"	"GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING"	"GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING"	15	-0.771460431444515	-1.76382698903626	0.000636849902695029	0.00677985486538635	0.00502056959657929	1104	"tags=67%, list=8%, signal=62%"	"57817/84959/338773/7128/4982/5027/6422/952/3569/26585"
"GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION"	"GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION"	"GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION"	21	-0.722828011066205	-1.78787409694599	0.000641767365903104	0.00681353725839817	0.0050455118411631	1332	"tags=48%, list=9%, signal=43%"	"3123/3458/259307/50943/8651/3122/3561/1378/10288/11006"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING"	"GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING"	"GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING"	99	-0.514421213782851	-1.6139255814784	0.000642760620223814	0.00681353725839817	0.0050455118411631	2804	"tags=40%, list=19%, signal=33%"	"50507/64805/7010/1956/5294/2155/6376/23551/5979/57091/9258/2159/3488/3059/7066/284/5293/409/5795/10979/2247/1236/7124/7057/940/2621/23533/2152/10855/558/114897/5008/2260/6348/3479/6363/388121/1440/6366/1116"
"GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY"	"GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY"	"GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY"	39	-0.628006102973239	-1.74603020398847	0.00066201509104947	0.00700267988634632	0.00518557438618034	3225	"tags=59%, list=22%, signal=46%"	"2006/10459/7075/2824/30008/84168/3549/10516/183/3037/6662/4239/4629/2621/144165/60681/4015/7148/7837/3036/11117/1278/1281"
"GOBP_MAST_CELL_MEDIATED_IMMUNITY"	"GOBP_MAST_CELL_MEDIATED_IMMUNITY"	"GOBP_MAST_CELL_MEDIATED_IMMUNITY"	52	-0.587148373331467	-1.7176225628634	0.000664901131543204	0.00701614161544727	0.00519554296945883	2532	"tags=42%, list=17%, signal=35%"	"5294/2294/201294/6571/4067/9846/5293/11314/1113/2922/5729/6812/7462/10125/3598/5730/5272/10417/8013/695/8832/3162"
"GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION"	"GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION"	"GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION"	71	-0.549798099908345	-1.66016964935938	0.000666863570700015	0.00701614161544727	0.00519554296945883	3248	"tags=46%, list=22%, signal=36%"	"51010/10459/4436/55183/4208/79915/972/100/596/8660/5618/23529/30009/10673/7293/939/2048/4773/3561/64127/940/54440/6688/115352/1880/5788/7292/30011/695/3071/3586/952/3569"
"GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA"	"GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA"	"GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA"	250	-0.436431009103624	-1.45240456620946	0.000667530506448521	0.00701614161544727	0.00519554296945883	2344	"tags=26%, list=16%, signal=22%"	"26524/5179/80312/5654/7476/1284/7041/1745/27122/2662/858/56937/2534/6935/27063/409/6664/6662/199699/25878/93649/10979/2615/59/54756/9839/255743/2348/4052/4772/1906/114990/4053/8200/7043/7042/23089/1601/7057/2331/864/65997/64838/6688/63976/7472/54829/4015/6422/1513/4921/7148/857/11117/2200/1278/79674/135228/1277/8483/1281/2201/50515/1030/94031"
"GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY"	"GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY"	"GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY"	35	-0.641649661610731	-1.74407414820834	0.000689885939753282	0.00722051507830387	0.00534688414332435	1917	"tags=40%, list=13%, signal=35%"	"23547/9971/7128/91543/51284/7124/115352/26191/51435/84868/857/118788/81035/51311"
"GOBP_RESPIRATORY_BURST"	"GOBP_RESPIRATORY_BURST"	"GOBP_RESPIRATORY_BURST"	33	-0.639930787088349	-1.72743768007665	0.000689633925442179	0.00722051507830387	0.00534688414332435	2538	"tags=48%, list=17%, signal=40%"	"1604/5294/4353/27035/5293/1043/6556/654816/54209/64581/654817/4688/653361/56833/3055/1536"
"GOBP_DETECTION_OF_BIOTIC_STIMULUS"	"GOBP_DETECTION_OF_BIOTIC_STIMULUS"	"GOBP_DETECTION_OF_BIOTIC_STIMULUS"	32	-0.655194988844314	-1.74966504582598	0.00069757088877847	0.00728557721943156	0.00539506349437531	2007	"tags=47%, list=14%, signal=41%"	"58484/56253/5795/6608/7096/3123/23643/64127/54209/64581/114548/10333/8406/284297/2191"
"GOBP_CELLULAR_RESPONSE_TO_COPPER_ION"	"GOBP_CELLULAR_RESPONSE_TO_COPPER_ION"	"GOBP_CELLULAR_RESPONSE_TO_COPPER_ION"	21	-0.72163087358002	-1.78491304525836	0.00070288630002837	0.0073256700303377	0.00542475273573422	2389	"tags=52%, list=16%, signal=44%"	"4494/23621/6622/4493/4501/4496/1543/4489/4495/4499/4502"
"GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY"	"GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY"	"GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY"	249	-0.432915564530181	-1.43987554605526	0.000705592804147202	0.00733846100917038	0.00543422461982508	2406	"tags=28%, list=16%, signal=24%"	"4853/656/26524/80312/5654/64388/2657/168002/7041/5046/1745/27122/22943/9241/2662/858/56937/353500/50964/6935/11167/6664/199699/10272/93649/54756/9839/255743/2348/10468/8646/4052/114990/8200/7043/7042/23089/1601/7057/7044/56963/65997/63976/51339/348093/54829/4015/6422/7148/2627/857/11117/91851/2200/79674/135228/8483/2201/50515/3624/1030/7130/2297/23213/94031/25884/6424/26585/6423"
"GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE"	"GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE"	"GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE"	12	-0.794582217571554	-1.70483600426717	0.000711768077974327	0.0073871996544574	0.00547031621257521	2325	"tags=75%, list=16%, signal=63%"	"6376/131450/4345/23208/7133/54209/8530/5788/3479"
"GOBP_TOLERANCE_INDUCTION"	"GOBP_TOLERANCE_INDUCTION"	"GOBP_TOLERANCE_INDUCTION"	25	-0.68642278299316	-1.75558134264753	0.000722866871216201	0.00748672765783627	0.00554401797724325	1400	"tags=52%, list=10%, signal=47%"	"4067/3620/916/7128/50943/5133/1233/84868/29851/29126/10288/3559/11006"
"GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION"	"GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION"	"GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION"	111	-0.501467184990385	-1.58795641566884	0.000727700588822911	0.00752108879406347	0.00556946283989465	2306	"tags=37%, list=16%, signal=31%"	"7480/202151/2735/7424/6096/3572/3488/3570/9241/2662/9770/25937/1021/6664/6662/10979/2247/255743/8646/860/9464/7124/8519/63923/64093/6422/117581/4921/658/4057/3479/3082/374/56975/2201/7291/7130/115908/3569/26585/6423"
"GOBP_ENDODERM_DEVELOPMENT"	"GOBP_ENDODERM_DEVELOPMENT"	"GOBP_ENDODERM_DEVELOPMENT"	76	-0.546000690299723	-1.66597464611646	0.000732819803249723	0.00754306417372261	0.00558573589074611	3035	"tags=38%, list=21%, signal=30%"	"7080/1847/2626/652/1843/3909/4317/1284/22943/9241/3679/3678/8320/3975/3676/1295/1303/1291/2627/3689/1290/1289/1301/55897/7448/3624/2335/4318/8091"
"GOBP_PROTEIN_KINASE_B_SIGNALING"	"GOBP_PROTEIN_KINASE_B_SIGNALING"	"GOBP_PROTEIN_KINASE_B_SIGNALING"	170	-0.458029765881406	-1.4954157410423	0.000732867754834569	0.00754306417372261	0.00558573589074611	2804	"tags=32%, list=19%, signal=26%"	"2626/3135/50507/6425/64805/7010/1956/23064/5294/2155/6376/4915/23551/5979/57091/1813/9258/2159/3488/3059/7066/10019/284/5293/409/5795/6662/10979/2247/1236/55273/7124/7057/940/2621/23533/2152/10855/4914/558/6352/114897/5008/2260/57333/4015/6348/6347/3553/3479/6363/388121/1440/6366/1116"
"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION"	"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION"	"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION"	390	-0.403324580288062	-1.36251142978569	0.000740990019918822	0.00761087264765481	0.00563594893650798	3031	"tags=32%, list=21%, signal=26%"	"23380/9314/4208/11156/3868/7076/57381/335/22846/9448/6781/652/8742/3373/2113/8660/5063/64805/25/7010/393/9965/8829/80031/23499/7145/5294/286204/6915/2768/25959/8482/7101/7476/5979/5585/23129/7424/54437/154796/54566/90627/2303/54443/10769/3670/3164/11151/85360/23603/29941/2246/51421/6678/11167/284/183/4902/6663/5293/3037/6608/6662/4017/64094/23500/9982/59/3458/2247/9839/2348/4254/223117/6546/57124/1906/9464/154810/7857/7124/7042/7057/1000/7481/79899/10000/55698/5308/6615/1909/3676/1960/10371/2260/5176/309/3690/301/1634/4921/5646/3036/4223/3162/152007/147372/8828/348/2252/306/9734/55897/9590/1545/9353/7291/10563/2335/5764/1803/2191/4318/26585"
"GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY"	"GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY"	"GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY"	12	-0.79357558728073	-1.70267620314801	0.000750946901739712	0.00769720574283205	0.00569987970220007	1233	"tags=67%, list=8%, signal=61%"	"2294/11314/729230/3598/6688/2213/8832/3162"
"GOBP_T_CELL_CHEMOTAXIS"	"GOBP_T_CELL_CHEMOTAXIS"	"GOBP_T_CELL_CHEMOTAXIS"	25	-0.684798238064005	-1.75142643864583	0.000758127911033217	0.0077419896465297	0.00573304275801539	1471	"tags=44%, list=10%, signal=40%"	"5293/6278/729230/10344/6352/1880/6348/6373/3627/10563/6366"
"GOBP_REGULATION_OF_HEART_CONTRACTION"	"GOBP_REGULATION_OF_HEART_CONTRACTION"	"GOBP_REGULATION_OF_HEART_CONTRACTION"	174	-0.457718686069859	-1.49816676810722	0.000758437203832581	0.0077419896465297	0.00573304275801539	3071	"tags=40%, list=21%, signal=32%"	"5025/7067/79041/10659/55151/2626/26251/477/6781/1193/100/5348/5294/64091/9631/3781/7220/8654/6547/1832/3762/5318/2702/1813/55800/775/3670/84525/6327/140/79924/6324/183/134/610/10060/1129/1482/552/1113/2316/3753/6508/7168/6546/1906/23704/10052/7124/1756/7042/3768/6910/5997/1909/781/6474/5142/3757/274/845/857/27129/11149/5999/5350/1824/287/1674"
"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC"	"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC"	"GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC"	27	-0.664360645622614	-1.72907444626419	0.00077764735432235	0.00792178341846649	0.00586618235509565	3823	"tags=67%, list=26%, signal=49%"	"57555/5743/22871/2906/2903/2905/135/5021/57616/9378/8564/729230/6812/5649/4914/27092/6347/4920"
"GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION"	"GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION"	"GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION"	50	-0.59017555700269	-1.71300179671866	0.000784749528085953	0.00797775083777544	0.00590762694784292	3804	"tags=54%, list=26%, signal=40%"	"26271/9183/891/11130/9735/701/10459/3619/56155/1843/83540/1063/57405/4085/7272/10403/699/9212/147841/81620/55755/55143/332/5347/9319/991/118471"
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION"	"GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION"	"GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION"	66	-0.55423540854857	-1.66271362405677	0.000787795434988889	0.00799233773615517	0.00591842873342207	1400	"tags=38%, list=10%, signal=34%"	"56253/3620/3123/2615/259307/6693/50943/339390/10859/942/10457/5322/84868/941/1493/79679/26279/3586/29126/1378/11326/10288/3559/80380/11006"
"GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION"	"GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION"	"GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION"	45	-0.597736832037134	-1.70589142441283	0.000798897656597118	0.00808843117220062	0.00598958715687206	2826	"tags=47%, list=19%, signal=38%"	"10234/3204/9370/9290/140685/4067/1021/10272/9935/4982/10859/6422/6348/8111/714/11025/2200/4057/3624/7130/11006"
"GOBP_ASTROCYTE_DEVELOPMENT"	"GOBP_ASTROCYTE_DEVELOPMENT"	"GOBP_ASTROCYTE_DEVELOPMENT"	39	-0.624200328998525	-1.73544910250244	0.000806653944525245	0.00815032631118074	0.00603542130216123	2467	"tags=54%, list=17%, signal=45%"	"6280/4137/28514/135/2670/4919/6279/1021/4501/6608/3458/7431/7124/54209/5354/10100/712/728/3553/3569/4920"
"GOBP_TERPENOID_METABOLIC_PROCESS"	"GOBP_TERPENOID_METABOLIC_PROCESS"	"GOBP_TERPENOID_METABOLIC_PROCESS"	87	0.408321026129347	1.63395566730117	0.000814417200855673	0.00821204010862804	0.00608112116171652	1367	"tags=28%, list=9%, signal=25%"	"54658/3158/1577/54600/9227/1558/131/54576/9249/1559/1645/1562/151056/3991/57016/54905/54659/64577/84649/8644/222236/54577/2222/8694"
"GOBP_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE"	"GOBP_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE"	"GOBP_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE"	28	-0.665466538682917	-1.74386875083169	0.000824422278655938	0.00829606272700225	0.00614334098966419	1835	"tags=50%, list=13%, signal=44%"	"4242/9452/1015/3956/5450/6688/55619/1880/139818/2213/3586/1378/3394/3569"
"GOBP_POSITIVE_REGULATION_OF_BINDING"	"GOBP_POSITIVE_REGULATION_OF_BINDING"	"GOBP_POSITIVE_REGULATION_OF_BINDING"	163	-0.466013047803445	-1.51894545632874	0.000829532981750652	0.00833059336531373	0.0061689113707858	2818	"tags=26%, list=19%, signal=21%"	"1193/652/5457/25/8829/3925/81620/4317/7015/23129/3651/26086/54972/5080/4242/3670/5334/6281/5329/120892/627/93649/57761/23228/3458/117854/640/149628/4803/9464/10418/51339/3662/857/348/7448/3479/119/7291/115908/1440/4318"
"GOBP_CHROMOSOME_SEPARATION"	"GOBP_CHROMOSOME_SEPARATION"	"GOBP_CHROMOSOME_SEPARATION"	74	-0.549405007590032	-1.66702043741525	0.000833933813367403	0.0083578699961933	0.00618911006624611	4308	"tags=53%, list=29%, signal=37%"	"23310/5885/7156/10051/26271/9183/891/11130/9735/5359/701/9918/10459/3619/64151/56155/1843/83540/1063/57405/4085/7272/10403/54892/699/9787/9212/147841/9700/81620/23397/55755/55143/332/5347/10592/9319/991/118471"
"GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION"	"GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION"	"GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION"	33	-0.634618431018711	-1.71309743542858	0.000840307016800003	0.00840476433537261	0.00622383592663839	1171	"tags=39%, list=8%, signal=36%"	"11151/6693/6278/729230/6364/199/3676/6352/6387/3690/3627/10563/6366"
